-906, -4170, 0 
-10856, -3289, 0 
-10954, -3678, 0 
-1050, -4150, 0 
-1042, -3527, 0 
-970, -2904, 0 
-526, -2500, 0 
-986, -2602, 0 
-586, -3123, 0 
-10972, -3601, 0 
-610, -4494, 0 
-10936, -3958, 0 
-1042, -3033, 0 
-346, -2590, 0 
-618, -3035, 0 
-966, -2585, 0 
-1034, -2362, 0 
-678, -2218, 0 
-714, -1961, 0 
-606, -1833, 0 
-742, -1914, 0 
-10954, -2331, 0 
-986, -1743, 0 
-10952, -3142, 0 
-526, -3429, 0 
-610, -3451, 0 
-1006, -3134, 0 
-1082, -2538, 0 
-998, -2689, 0 
-1030, -2262, 0 
-10914, -4019, 0 
-618, -2763, 0 
-930, -2824, 0 
-610, -2759, 0 
-666, -3052, 0 
-662, -2479, 0 
-10956, -3537, 0 
-1026, -3571, 0 
-446, -3250, 0 
-970, -3059, 0 
-1042, -3317, 0 
-1050, -3196, 0 
-958, -4362, 0 
-658, -3778, 0 
-10976, -3560, 0 
-1038, -4448, 0 
-690, -3286, 0 
-526, -2998, 0 
-654, -2856, 0 
-574, -3696, 0 
-586, -3613, 0 
-10916, -3796, 0 
-318, -2969, 0 
-642, -3386, 0 
-990, -4019, 0 
-358, -3559, 0 
-522, -3345, 0 
-10896, -3558, 0 
-930, -3325, 0 
-1030, -4355, 0 
-930, -4553, 0 
-654, -3384, 0 
-10912, -4532, 0 
-10952, -3958, 0 
-666, -3883, 0 
-10950, -3842, 0 
-994, -3008, 0 
-642, -3368, 0 
-718, -2789, 0 
-10914, -3605, 0 
-990, -2802, 0 
-10952, -4269, 0 
-10876, -3351, 0 
-10956, -3976, 0 
-742, -3141, 0 
-1078, -2222, 0 
-950, -2872, 0 
-954, -2486, 0 
-694, -2895, 0 
-654, -2771, 0 
-10950, -3380, 0 
-1042, -3177, 0 
-10876, -3944, 0 
-1034, -2705, 0 
-946, -2627, 0 
-734, -2703, 0 
-622, -1941, 0 
-994, -1861, 0 
-930, -3103, 0 
-606, -2554, 0 
-994, -2214, 0 
-1054, -2776, 0 
-10952, -3293, 0 
-946, -3479, 0 
-570, -2712, 0 
-930, -2361, 0 
-930, -2854, 0 
-1042, -3169, 0 
-930, -2571, 0 
-1050, -3136, 0 
-10976, -2716, 0 
-246, -2375, 0 
-738, -2177, 0 
-950, -2772, 0 
-618, -4313, 0 
-950, -3746, 0 
-566, -3338, 0 
-910, -2337, 0 
-910, -2027, 0 
-10914, -2693, 0 
-946, -2646, 0 
-986, -1936, 0 
-10914, -2351, 0 
-970, -2576, 0 
-970, -2683, 0 
-278, -3369, 0 
-1010, -3292, 0 
-10954, -3158, 0 
-998, -3063, 0 
-622, -2589, 0 
-714, -2920, 0 
-930, -3294, 0 
-574, -3518, 0 
-566, -3270, 0 
-666, -2658, 0 
-610, -2619, 0 
-1062, -1936, 0 
-10952, -3143, 0 
-606, -3327, 0 
-1006, -3067, 0 
-1038, -3419, 0 
-10952, -4863, 0 
-646, -4440, 0 
-10950, -4791, 0 
-10956, -4531, 0 
-622, -3799, 0 
-966, -3385, 0 
-682, -2754, 0 
-990, -3056, 0 
-546, -2151, 0 
-582, -3312, 0 
-382, -3544, 0 
-10912, -4057, 0 
-998, -3178, 0 
-10950, -2741, 0 
-738, -2736, 0 
-10856, -2451, 0 
-930, -2211, 0 
-10996, -2944, 0 
-642, -2414, 0 
-10916, -2749, 0 
-910, -2824, 0 
-286, -3138, 0 
-614, -2155, 0 
-582, -1596, 0 
-998, -1302, 0 
-434, -1806, 0 
-630, -2473, 0 
-978, -3583, 0 
-930, -2471, 0 
-634, -2129, 0 
-546, -2451, 0 
-1002, -2929, 0 
-654, -3200, 0 
-622, -2986, 0 
-930, -2807, 0 
-906, -2894, 0 
-954, -2750, 0 
-962, -2325, 0 
-1070, -1697, 0 
-246, -1771, 0 
-10950, -3002, 0 
-1042, -3062, 0 
-1026, -2915, 0 
-546, -2969, 0 
-242, -2433, 0 
-650, -1779, 0 
-10950, -1895, 0 
-10912, -1968, 0 
-946, -1860, 0 
-434, -2540, 0 
-690, -2293, 0 
-318, -1686, 0 
-966, -1708, 0 
-10952, -3860, 0 
-950, -3026, 0 
-1002, -2526, 0 
-990, -2556, 0 
-646, -2961, 0 
-1050, -3868, 0 
-990, -3110, 0 
-10952, -3632, 0 
-670, -3610, 0 
-998, -3197, 0 
-998, -2250, 0 
-926, -2443, 0 
-642, -3305, 0 
-546, -2980, 0 
