-4642, -4701, 0 
-3738, -4653, 0 
-3770, -4609, 0 
-3930, -4575, 0 
-6118, -4652, 0 
-4346, -4637, 0 
-6058, -4708, 0 
-6546, -4800, 0 
-6528, -4886, 0 
-4872, -4885, 0 
-4522, -4867, 0 
-5798, -4914, 0 
-4378, -4887, 0 
-6474, -4966, 0 
-4458, -4941, 0 
-4346, -4911, 0 
-3826, -4857, 0 
-6146, -4921, 0 
-6064, -4978, 0 
-4474, -4953, 0 
-4234, -4917, 0 
-4026, -4873, 0 
-4290, -4843, 0 
-5058, -4854, 0 
-4162, -4819, 0 
-4706, -4814, 0 
-5670, -4857, 0 
-4186, -4823, 0 
-3602, -4762, 0 
-4186, -4733, 0 
-6514, -4822, 0 
-3818, -4772, 0 
-2954, -4681, 0 
-4426, -4668, 0 
-5714, -4720, 0 
-4186, -4694, 0 
-2698, -4594, 0 
-3346, -4531, 0 
-3834, -4497, 0 
-3090, -4426, 0 
-3586, -4384, 0 
-3850, -4357, 0 
-3842, -4332, 0 
-3826, -4306, 0 
-4522, -4317, 0 
-3738, -4288, 0 
-6494, -4398, 0 
-3530, -4355, 0 
-3298, -4302, 0 
-3762, -4275, 0 
-3554, -4239, 0 
-4066, -4230, 0 
-3554, -4196, 0 
-4434, -4208, 0 
-3818, -4189, 0 
-4162, -4187, 0 
-4904, -4223, 0 
-3922, -4208, 0 
-3330, -4164, 0 
-6906, -4301, 0 
-3354, -4254, 0 
-4202, -4251, 0 
-4410, -4259, 0 
-4162, -4254, 0 
-4866, -4285, 0 
-5344, -4338, 0 
-3154, -4279, 0 
-3274, -4228, 0 
-8790, -4456, 0 
-4914, -4479, 0 
-3866, -4449, 0 
-4090, -4431, 0 
-4178, -4418, 0 
-4452, -4420, 0 
-3162, -4357, 0 
-2986, -4288, 0 
-4754, -4311, 0 
-3250, -4258, 0 
-4082, -4249, 0 
-4038, -4239, 0 
-7030, -4378, 0 
-4402, -4380, 0 
-7008, -4511, 0 
-3258, -4448, 0 
-4978, -4475, 0 
-5398, -4521, 0 
-5522, -4571, 0 
-3218, -4503, 0 
-4426, -4499, 0 
-7076, -4628, 0 
-4512, -4622, 0 
-3562, -4569, 0 
-3866, -4534, 0 
-5732, -4594, 0 
-3618, -4545, 0 
-4202, -4528, 0 
-7712, -4687, 0 
-4938, -4700, 0 
-4810, -4705, 0 
-4122, -4676, 0 
-3554, -4620, 0 
-3338, -4556, 0 
-3586, -4507, 0 
-3042, -4434, 0 
-6114, -4518, 0 
-3218, -4453, 0 
-5226, -4492, 0 
-4402, -4487, 0 
-4098, -4468, 0 
-4154, -4452, 0 
-4474, -4453, 0 
-3866, -4424, 0 
-3938, -4399, 0 
-5656, -4462, 0 
-5278, -4503, 0 
-4698, -4513, 0 
-4170, -4495, 0 
-3490, -4445, 0 
-4482, -4447, 0 
-4938, -4471, 0 
-5254, -4511, 0 
-5350, -4553, 0 
-7046, -4677, 0 
-4698, -4678, 0 
-5688, -4729, 0 
-3954, -4690, 0 
-5698, -4740, 0 
-4402, -4723, 0 
-3098, -4642, 0 
-4714, -4646, 0 
-6872, -4757, 0 
-3818, -4710, 0 
-4788, -4714, 0 
-7042, -4830, 0 
-3474, -4762, 0 
-3514, -4700, 0 
-6178, -4774, 0 
-4704, -4770, 0 
-5696, -4817, 0 
-5298, -4841, 0 
-4872, -4842, 0 
-2818, -4741, 0 
-7458, -4877, 0 
-3538, -4810, 0 
-3594, -4749, 0 
-5306, -4777, 0 
-4410, -4758, 0 
-3866, -4714, 0 
-4114, -4684, 0 
-3546, -4627, 0 
-6622, -4727, 0 
-5662, -4773, 0 
-3650, -4717, 0 
-3578, -4660, 0 
-4378, -4646, 0 
-3354, -4581, 0 
-3938, -4549, 0 
-3066, -4475, 0 
-5210, -4512, 0 
-5718, -4572, 0 
-3786, -4533, 0 
-4146, -4513, 0 
-5694, -4572, 0 
-3586, -4523, 0 
-4930, -4543, 0 
-3298, -4481, 0 
-3834, -4449, 0 
-6252, -4539, 0 
-3210, -4472, 0 
-4418, -4470, 0 
-5758, -4534, 0 
-6602, -4637, 0 
-3506, -4581, 0 
-3626, -4533, 0 
-6582, -4635, 0 
-3826, -4595, 0 
-6132, -4672, 0 
-5164, -4696, 0 
-4746, -4699, 0 
-5226, -4725, 0 
-3818, -4680, 0 
-3562, -4624, 0 
-3994, -4592, 0 
-3058, -4516, 0 
-4994, -4539, 0 
-3802, -4503, 0 
-4418, -4498, 0 
-4554, -4501, 0 
-8638, -4708, 0 
-5262, -4736, 0 
-5384, -4768, 0 
-6578, -4858, 0 
-4666, -4849, 0 
-4378, -4825, 0 
-6150, -4891, 0 
-6654, -4980, 0 
-5914, -5026, 0 
-4378, -4994, 0 
-3098, -4899, 0 
-5736, -4941, 0 
-3426, -4865, 0 
-3922, -4818, 0 
-3258, -4740, 0 
-3266, -4666, 0 
-3738, -4620, 0 
-3866, -4582, 0 
-4930, -4599, 0 
-3690, -4554, 0 
-3658, -4509, 0 
-4968, -4532, 0 
-3962, -4503, 0 
-3866, -4472, 0 
-4274, -4462, 0 
-3890, -4433, 0 
-3338, -4378, 0 
-3338, -4326, 0 
-3762, -4298, 0 
-5514, -4359, 0 
-3658, -4324, 0 
-3138, -4264, 0 
-3578, -4230, 0 
-4138, -4225, 0 
-4850, -4257, 0 
-4908, -4289, 0 
-4074, -4278, 0 
-4282, -4279, 0 
-3898, -4259, 0 
-3594, -4226, 0 
-4856, -4258, 0 
-5738, -4332, 0 
-3594, -4295, 0 
-7400, -4450, 0 
-3938, -4424, 0 
-3330, -4370, 0 
-3210, -4312, 0 
-6272, -4410, 0 
-4202, -4399, 0 
-3114, -4335, 0 
-3826, -4309, 0 
-3858, -4287, 0 
-3810, -4263, 0 
-4714, -4286, 0 
-3306, -4237, 0 
-3922, -4221, 0 
-3626, -4191, 0 
-3810, -4172, 0 
-3906, -4159, 0 
-3810, -4141, 0 
-5656, -4217, 0 
-4986, -4255, 0 
-6112, -4348, 0 
-3554, -4308, 0 
-4844, -4335, 0 
-4890, -4363, 0 
-4202, -4355, 0 
-4442, -4359, 0 
-6064, -4444, 0 
-4218, -4433, 0 
-4490, -4436, 0 
-3882, -4408, 0 
-4122, -4394, 0 
-4762, -4412, 0 
-3898, -4386, 0 
-5274, -4431, 0 
-4394, -4429, 0 
-4794, -4447, 0 
-4426, -4446, 0 
-3570, -4402, 0 
-4146, -4389, 0 
-3842, -4362, 0 
-6250, -4456, 0 
-4242, -4446, 0 
-4794, -4463, 0 
-4178, -4449, 0 
-3842, -4418, 0 
-3554, -4375, 0 
-5772, -4445, 0 
-3594, -4402, 0 
-5608, -4463, 0 
-5610, -4520, 0 
-4074, -4498, 0 
-4674, -4506, 0 
-4762, -4519, 0 
-6188, -4603, 0 
-4762, -4611, 0 
-7858, -4773, 0 
-4946, -4782, 0 
-4442, -4765, 0 
-4738, -4763, 0 
-5074, -4779, 0 
-3538, -4717, 0 
-6590, -4810, 0 
-4386, -4789, 0 
-6986, -4899, 0 
-6562, -4982, 0 
-5066, -4986, 0 
-3194, -4897, 0 
-3818, -4843, 0 
-3922, -4797, 0 
-4186, -4766, 0 
-3946, -4725, 0 
-3570, -4667, 0 
-4418, -4655, 0 
-5346, -4689, 0 
-3186, -4614, 0 
-3610, -4564, 0 
-5234, -4597, 0 
-4226, -4579, 0 
-4154, -4557, 0 
-3314, -4495, 0 
-4362, -4489, 0 
-3882, -4458, 0 
-5330, -4502, 0 
-3722, -4463, 0 
-5034, -4491, 0 
-6630, -4598, 0 
-4754, -4606, 0 
-3258, -4539, 0 
-4514, -4537, 0 
-6252, -4623, 0 
-4418, -4613, 0 
-3034, -4534, 0 
-3242, -4469, 0 
-3834, -4437, 0 
-4146, -4423, 0 
-4130, -4408, 0 
-2978, -4337, 0 
-5242, -4382, 0 
-4458, -4386, 0 
-3810, -4357, 0 
-3186, -4298, 0 
-3610, -4264, 0 
-4514, -4276, 0 
-4706, -4298, 0 
-7472, -4456, 0 
-5834, -4525, 0 
-7438, -4671, 0 
-5018, -4688, 0 
-3962, -4652, 0 
-2946, -4567, 0 
-3890, -4533, 0 
-3522, -4482, 0 
-3930, -4455, 0 
-4666, -4465, 0 
-4970, -4490, 0 
-4674, -4499, 0 
-5818, -4565, 0 
-6554, -4665, 0 
-4794, -4671, 0 
-3730, -4624, 0 
-3602, -4573, 0 
-3954, -4542, 0 
-5026, -4566, 0 
-3882, -4532, 0 
-3898, -4500, 0 
-5306, -4540, 0 
-4410, -4534, 0 
-5290, -4572, 0 
-5726, -4629, 0 
-5706, -4683, 0 
-5730, -4736, 0 
-3874, -4692, 0 
-4394, -4677, 0 
-4810, -4684, 0 
-6272, -4763, 0 
-4442, -4747, 0 
-4354, -4728, 0 
-4930, -4738, 0 
-3378, -4670, 0 
-5010, -4687, 0 
-4418, -4673, 0 
-3658, -4622, 0 
-5848, -4684, 0 
-8736, -4886, 0 
-7942, -5039, 0 
-3178, -4946, 0 
-3066, -4852, 0 
-3562, -4787, 0 
-4994, -4798, 0 
-4458, -4781, 0 
-3514, -4717, 0 
-6410, -4802, 0 
-4210, -4772, 0 
-4412, -4754, 0 
-7504, -4892, 0 
-6524, -4973, 0 
-7886, -5119, 0 
-5296, -5128, 0 
-7114, -5227, 0 
-5688, -5250, 0 
-3730, -5174, 0 
-5026, -5167, 0 
-6176, -5217, 0 
-5610, -5237, 0 
-4106, -5180, 0 
-6210, -5232, 0 
-3066, -5123, 0 
-3922, -5063, 0 
-4122, -5016, 0 
-4722, -5001, 0 
-3794, -4941, 0 
-3146, -4851, 0 
-4978, -4858, 0 
-2834, -4756, 0 
-3922, -4715, 0 
-3626, -4660, 0 
-3962, -4625, 0 
-3794, -4584, 0 
-3338, -4521, 0 
-9492, -4770, 0 
-2802, -4671, 0 
-4762, -4676, 0 
-5016, -4693, 0 
-7462, -4831, 0 
-3690, -4774, 0 
-3626, -4717, 0 
-7462, -4854, 0 
-7048, -4964, 0 
-5306, -4981, 0 
-6994, -5081, 0 
-4978, -5076, 0 
-5738, -5109, 0 
-5250, -5116, 0 
-5290, -5125, 0 
-4162, -5077, 0 
-3522, -4999, 0 
-6128, -5055, 0 
-5034, -5054, 0 
-3570, -4980, 0 
-4202, -4941, 0 
-4458, -4917, 0 
-7488, -5046, 0 
-4162, -5001, 0 
-6114, -5057, 0 
-4514, -5030, 0 
-5798, -5068, 0 
-4962, -5063, 0 
-4506, -5035, 0 
-5288, -5048, 0 
-9970, -5294, 0 
-4770, -5267, 0 
-3210, -5165, 0 
-4690, -5141, 0 
-6614, -5214, 0 
-5754, -5241, 0 
-4538, -5206, 0 
-6162, -5254, 0 
-4460, -5214, 0 
-6964, -5302, 0 
-7054, -5389, 0 
-6570, -5448, 0 
-5328, -5442, 0 
-3066, -5323, 0 
-4362, -5275, 0 
-4978, -5260, 0 
-4122, -5203, 0 
-5294, -5208, 0 
-3786, -5137, 0 
-3650, -5063, 0 
-6098, -5114, 0 
-6634, -5190, 0 
-5050, -5183, 0 
-4434, -5146, 0 
-6212, -5199, 0 
-4362, -5157, 0 
-5282, -5163, 0 
-4894, -5150, 0 
-5790, -5182, 0 
-4438, -5145, 0 
-4492, -5112, 0 
-6666, -5190, 0 
-4844, -5172, 0 
-4896, -5158, 0 
-3698, -5085, 0 
-7048, -5184, 0 
-3810, -5115, 0 
-5794, -5149, 0 
-4466, -5115, 0 
-4650, -5091, 0 
-5478, -5111, 0 
-6114, -5161, 0 
-2994, -5052, 0 
-4394, -5019, 0 
-6418, -5089, 0 
-5082, -5089, 0 
-3322, -5001, 0 
-3386, -4920, 0 
-3418, -4845, 0 
-3570, -4781, 0 
-5298, -4807, 0 
-3082, -4721, 0 
-3562, -4663, 0 
-3362, -4598, 0 
-4994, -4617, 0 
-4938, -4633, 0 
-4362, -4620, 0 
-6922, -4735, 0 
-7036, -4850, 0 
-4194, -4817, 0 
-6638, -4908, 0 
-4754, -4900, 0 
-2938, -4802, 0 
-4482, -4786, 0 
-3674, -4731, 0 
-4162, -4702, 0 
-3650, -4649, 0 
-7770, -4805, 0 
-3906, -4760, 0 
-3906, -4718, 0 
-4490, -4706, 0 
-3666, -4654, 0 
-3234, -4583, 0 
-5066, -4607, 0 
-5842, -4669, 0 
-4490, -4660, 0 
-4682, -4661, 0 
-4466, -4651, 0 
-4722, -4655, 0 
-3570, -4601, 0 
-3882, -4565, 0 
-3930, -4533, 0 
-3490, -4481, 0 
-3898, -4452, 0 
-4770, -4467, 0 
-4178, -4453, 0 
-5282, -4494, 0 
-5254, -4532, 0 
-4474, -4529, 0 
-4966, -4551, 0 
-5330, -4590, 0 
-4362, -4579, 0 
-3314, -4515, 0 
-5438, -4562, 0 
-4482, -4558, 0 
-5554, -4607, 0 
-7020, -4728, 0 
-3810, -4682, 0 
-3418, -4619, 0 
-4482, -4612, 0 
-3602, -4561, 0 
-5300, -4598, 0 
-4582, -4597, 0 
-3938, -4564, 0 
-4970, -4585, 0 
-4234, -4567, 0 
-5758, -4627, 0 
-4370, -4614, 0 
-3898, -4578, 0 
-4454, -4572, 0 
-3634, -4525, 0 
-5266, -4562, 0 
-3242, -4496, 0 
-3834, -4463, 0 
-4498, -4464, 0 
-4026, -4443, 0 
-4514, -4446, 0 
-10434, -4745, 0 
-5384, -4777, 0 
-3874, -4732, 0 
-4138, -4702, 0 
-6602, -4797, 0 
-4954, -4805, 0 
-5848, -4857, 0 
-6602, -4945, 0 
-4058, -4900, 0 
-7900, -5050, 0 
-7096, -5152, 0 
-4194, -5104, 0 
-4514, -5075, 0 
-7122, -5177, 0 
-3074, -5072, 0 
-2962, -4967, 0 
-4210, -4929, 0 
-3626, -4864, 0 
-4202, -4830, 0 
-5066, -4842, 0 
-4290, -4815, 0 
-4202, -4784, 0 
-3618, -4726, 0 
-5098, -4744, 0 
-3834, -4699, 0 
-5546, -4741, 0 
-5522, -4780, 0 
-5610, -4821, 0 
-6982, -4929, 0 
-5562, -4961, 0 
-4434, -4935, 0 
-4258, -4901, 0 
-6196, -4966, 0 
-3650, -4900, 0 
-4322, -4871, 0 
-5042, -4879, 0 
-4146, -4843, 0 
-3778, -4789, 0 
-4170, -4758, 0 
-3778, -4709, 0 
-4218, -4685, 0 
-4746, -4688, 0 
-5326, -4720, 0 
-9266, -4947, 0 
-7880, -5094, 0 
-4962, -5087, 0 
-6312, -5148, 0 
-5754, -5179, 0 
-3874, -5113, 0 
-5306, -5123, 0 
-4274, -5080, 0 
-5882, -5120, 0 
-3042, -5017, 0 
-4450, -4988, 0 
-3914, -4934, 0 
-3890, -4882, 0 
-4114, -4844, 0 
-4522, -4828, 0 
-4986, -4836, 0 
-3930, -4790, 0 
-3898, -4746, 0 
-4418, -4729, 0 
-6682, -4827, 0 
-4994, -4835, 0 
-4162, -4801, 0 
-6234, -4873, 0 
-3826, -4821, 0 
-4682, -4814, 0 
-4370, -4792, 0 
-4482, -4776, 0 
-4314, -4753, 0 
-5360, -4783, 0 
-4954, -4792, 0 
-7088, -4907, 0 
-6262, -4974, 0 
-6258, -5038, 0 
-5378, -5055, 0 
-5408, -5073, 0 
-4482, -5043, 0 
-4234, -5003, 0 
-5618, -5034, 0 
-3850, -4974, 0 
-4170, -4934, 0 
-3658, -4870, 0 
-3922, -4823, 0 
-3930, -4778, 0 
-4458, -4762, 0 
-5810, -4815, 0 
-4098, -4779, 0 
-4242, -4752, 0 
-5082, -4768, 0 
-5290, -4794, 0 
-6562, -4883, 0 
-6108, -4944, 0 
-8764, -5135, 0 
-2850, -5021, 0 
-4778, -5009, 0 
-3858, -4951, 0 
-4706, -4939, 0 
-4538, -4919, 0 
-4500, -4898, 0 
-4938, -4900, 0 
-4178, -4864, 0 
-4088, -4825, 0 
-7582, -4963, 0 
-8266, -5128, 0 
-5074, -5125, 0 
-4210, -5079, 0 
-4770, -5064, 0 
-4186, -5020, 0 
-4594, -4999, 0 
-4994, -4998, 0 
-4410, -4969, 0 
-5778, -5009, 0 
-6362, -5077, 0 
-3786, -5012, 0 
-5266, -5025, 0 
-3706, -4959, 0 
-6698, -5046, 0 
-4562, -5022, 0 
-3570, -4949, 0 
-4122, -4908, 0 
-4650, -4895, 0 
-4786, -4889, 0 
-5610, -4925, 0 
-3882, -4873, 0 
-4626, -4861, 0 
-5586, -4897, 0 
-6394, -4972, 0 
-3490, -4898, 0 
-5650, -4935, 0 
-5074, -4942, 0 
-3770, -4884, 0 
-6186, -4949, 0 
-3626, -4883, 0 
-3618, -4819, 0 
-5818, -4869, 0 
-4170, -4834, 0 
-7834, -4984, 0 
-4682, -4969, 0 
-5090, -4975, 0 
-3914, -4922, 0 
-4514, -4902, 0 
-3642, -4839, 0 
-5082, -4851, 0 
-4098, -4813, 0 
-3858, -4765, 0 
-3834, -4719, 0 
-5618, -4764, 0 
-4474, -4749, 0 
-6668, -4845, 0 
-4690, -4837, 0 
-4388, -4815, 0 
-7982, -4973, 0 
-4994, -4974, 0 
-6826, -5067, 0 
-3634, -4995, 0 
-4130, -4952, 0 
-3874, -4898, 0 
-4474, -4877, 0 
-4178, -4842, 0 
-3922, -4796, 0 
-8798, -4996, 0 
-7056, -5099, 0 
-4450, -5066, 0 
-6740, -5150, 0 
-5354, -5160, 0 
-5834, -5194, 0 
-4010, -5135, 0 
-6658, -5211, 0 
-3914, -5146, 0 
-5282, -5153, 0 
-6190, -5204, 0 
-5260, -5207, 0 
-3914, -5143, 0 
-5306, -5151, 0 
-6188, -5203, 0 
-5322, -5208, 0 
-3706, -5133, 0 
-4898, -5122, 0 
-3826, -5057, 0 
-7010, -5154, 0 
-9680, -5381, 0 
-5490, -5386, 0 
-7048, -5469, 0 
-6984, -5545, 0 
-12468, -5891, 0 
-6208, -5907, 0 
-5306, -5877, 0 
-4778, -5822, 0 
-3298, -5696, 0 
-4714, -5646, 0 
-4674, -5598, 0 
-4690, -5552, 0 
-3242, -5437, 0 
-5498, -5440, 0 
-4610, -5398, 0 
-5618, -5409, 0 
-4146, -5346, 0 
-6140, -5386, 0 
-4498, -5341, 0 
-5412, -5345, 0 
-7908, -5473, 0 
-5688, -5484, 0 
-5010, -5460, 0 
-6698, -5522, 0 
-4218, -5457, 0 
-4050, -5386, 0 
-5018, -5368, 0 
-5282, -5364, 0 
-6450, -5418, 0 
-6698, -5482, 0 
-5026, -5459, 0 
-5050, -5439, 0 
-4746, -5404, 0 
-5444, -5406, 0 
-7906, -5531, 0 
-3610, -5435, 0 
-3258, -5326, 0 
-4754, -5297, 0 
-5874, -5326, 0 
-4682, -5294, 0 
-4170, -5238, 0 
-5250, -5238, 0 
-5274, -5240, 0 
-5874, -5272, 0 
-4490, -5233, 0 
-5946, -5268, 0 
-3562, -5183, 0 
-4538, -5151, 0 
-4114, -5099, 0 
-4994, -5094, 0 
-5198, -5099, 0 
-5804, -5134, 0 
-5466, -5151, 0 
-6650, -5225, 0 
-5026, -5215, 0 
-5370, -5223, 0 
-5708, -5247, 0 
-6704, -5320, 0 
-5074, -5308, 0 
-4682, -5277, 0 
-3602, -5193, 0 
-4234, -5145, 0 
-4250, -5100, 0 
-4730, -5082, 0 
-5074, -5081, 0 
-8770, -5266, 0 
-4554, -5230, 0 
-5058, -5221, 0 
-6402, -5280, 0 
-9108, -5472, 0 
-4666, -5431, 0 
-4770, -5398, 0 
-10888, -5673, 0 
-5042, -5641, 0 
-4770, -5598, 0 
-5330, -5584, 0 
-7048, -5657, 0 
-6460, -5697, 0 
-6162, -5721, 0 
-7480, -5809, 0 
-4714, -5754, 0 
-4514, -5692, 0 
-4178, -5616, 0 
-4226, -5547, 0 
-5338, -5536, 0 
-5538, -5536, 0 
-4146, -5467, 0 
-4690, -5428, 0 
-8256, -5569, 0 
-6364, -5609, 0 
-6622, -5660, 0 
-6378, -5695, 0 
-6152, -5718, 0 
-6768, -5771, 0 
-6618, -5813, 0 
-7544, -5900, 0 
-7440, -5977, 0 
-5362, -5946, 0 
-7572, -6027, 0 
-3706, -5911, 0 
-9166, -6074, 0 
-4106, -5975, 0 
-8294, -6091, 0 
-4218, -5998, 0 
-4498, -5923, 0 
-5554, -5904, 0 
-5306, -5874, 0 
-8748, -6018, 0 
-7520, -6093, 0 
-5376, -6057, 0 
-6216, -6065, 0 
-7096, -6116, 0 
-5840, -6103, 0 
-5042, -6050, 0 
-4506, -5972, 0 
-4186, -5883, 0 
-4186, -5798, 0 
-3554, -5686, 0 
-5298, -5667, 0 
-4442, -5605, 0 
-5874, -5619, 0 
-4162, -5546, 0 
-5210, -5529, 0 
-5322, -5519, 0 
-5650, -5525, 0 
-4466, -5472, 0 
-6524, -5525, 0 
-3314, -5414, 0 
-6680, -5477, 0 
-5354, -5471, 0 
-4904, -5443, 0 
-9592, -5650, 0 
-8286, -5782, 0 
-4690, -5727, 0 
-5610, -5722, 0 
-5810, -5726, 0 
-5002, -5690, 0 
-5322, -5671, 0 
-4138, -5595, 0 
-5066, -5568, 0 
-6218, -5601, 0 
-5874, -5614, 0 
-4674, -5567, 0 
-4242, -5501, 0 
-6402, -5546, 0 
-3338, -5436, 0 
-6658, -5497, 0 
-7812, -5612, 0 
-5628, -5613, 0 
-7792, -5722, 0 
-4506, -5661, 0 
-6602, -5708, 0 
-4770, -5661, 0 
-3842, -5570, 0 
-7058, -5645, 0 
-8674, -5796, 0 
-6240, -5818, 0 
-4418, -5748, 0 
-3906, -5656, 0 
-6354, -5691, 0 
-6194, -5716, 0 
-6658, -5763, 0 
-5246, -5737, 0 
-6222, -5762, 0 
-5820, -5764, 0 
